name,size,year,absoluteLength,breitengrad,laengengrad
Langgletscher,12,2055,3043,46457326,7929789
Langgletscher,12,2056,2956,46457326,7929789
Langgletscher,12,2057,2869,46457326,7929789
Langgletscher,12,2058,2782,46457326,7929789
Langgletscher,12,2059,2695,46457326,7929789
Langgletscher,12,2060,2608,46457326,7929789
Langgletscher,12,2061,2521,46457326,7929789
Langgletscher,12,2062,2434,46457326,7929789
Langgletscher,12,2063,2347,46457326,7929789
Langgletscher,12,2064,2260,46457326,7929789
Langgletscher,12,2065,2173,46457326,7929789
Langgletscher,12,2066,2086,46457326,7929789
Langgletscher,12,2067,1999,46457326,7929789
Langgletscher,12,2068,1912,46457326,7929789
Langgletscher,12,2069,1826,46457326,7929789
Langgletscher,12,2070,1739,46457326,7929789
Langgletscher,12,2071,1652,46457326,7929789
Langgletscher,12,2072,1565,46457326,7929789
Langgletscher,12,2073,1478,46457326,7929789
Langgletscher,12,2074,1391,46457326,7929789
Langgletscher,12,2075,1304,46457326,7929789
Langgletscher,12,2076,1217,46457326,7929789
Langgletscher,12,2077,1130,46457326,7929789
Langgletscher,12,2078,1043,46457326,7929789
Langgletscher,12,2079,956,46457326,7929789
Langgletscher,12,2080,869,46457326,7929789
Langgletscher,12,2081,782,46457326,7929789
Langgletscher,12,2082,695,46457326,7929789
Langgletscher,12,2083,609,46457326,7929789
Langgletscher,12,2084,522,46457326,7929789
Langgletscher,12,2085,435,46457326,7929789
Langgletscher,12,2086,348,46457326,7929789
Langgletscher,12,2087,261,46457326,7929789
Langgletscher,12,2088,174,46457326,7929789
Langgletscher,12,2089,87,46457326,7929789
Langgletscher,12,2090,0,46457326,7929789
Läntagletscher,27,1900,4008,46511403,9038159
Läntagletscher,27,1901,3989,46511403,9038159
Läntagletscher,27,1902,3979,46511403,9038159
Läntagletscher,27,1903,3979,46511403,9038159
Läntagletscher,27,1904,3953,46511403,9038159
Läntagletscher,27,1905,3953,46511403,9038159
Läntagletscher,27,1906,3932,46511403,9038159
Läntagletscher,27,1907,3935,46511403,9038159
Läntagletscher,27,1908,3922,46511403,9038159
Läntagletscher,27,1909,3922,46511403,9038159
Läntagletscher,27,1910,3929,46511403,9038159
Läntagletscher,27,1911,3916,46511403,9038159
Läntagletscher,27,1912,3916,46511403,9038159
Läntagletscher,27,1913,3919,46511403,9038159
Läntagletscher,27,1914,3931,46511403,9038159
Läntagletscher,27,1915,3942,46511403,9038159
Läntagletscher,27,1916,3964,46511403,9038159
Läntagletscher,27,1917,3972,46511403,9038159
Läntagletscher,27,1918,3972,46511403,9038159
Läntagletscher,27,1919,4269,46511403,9038159
Läntagletscher,27,1920,4089,46511403,9038159
Läntagletscher,27,1921,3790,46511403,9038159
Läntagletscher,27,1922,3790,46511403,9038159
Läntagletscher,27,1923,3790,46511403,9038159
Läntagletscher,27,1924,3790,46511403,9038159
Läntagletscher,27,1925,3466,46511403,9038159
Läntagletscher,27,1926,3456,46511403,9038159
Läntagletscher,27,1927,3456,46511403,9038159
Läntagletscher,27,1928,3441,46511403,9038159
Läntagletscher,27,1929,3456,46511403,9038159
Läntagletscher,27,1930,3456,46511403,9038159
Läntagletscher,27,1931,3426,46511403,9038159
Läntagletscher,27,1932,3420,46511403,9038159
Läntagletscher,27,1933,3418,46511403,9038159
Läntagletscher,27,1934,3418,46511403,9038159
Läntagletscher,27,1935,3408,46511403,9038159
Läntagletscher,27,1936,3406,46511403,9038159
Läntagletscher,27,1937,3412,46511403,9038159
Läntagletscher,27,1938,3412,46511403,9038159
Läntagletscher,27,1939,3412,46511403,9038159
Läntagletscher,27,1940,3408,46511403,9038159
Läntagletscher,27,1941,3406,46511403,9038159
Läntagletscher,27,1942,3396,46511403,9038159
Läntagletscher,27,1943,3388,46511403,9038159
Läntagletscher,27,1944,3362,46511403,9038159
Läntagletscher,27,1945,3353,46511403,9038159
Läntagletscher,27,1946,3349,46511403,9038159
Läntagletscher,27,1947,3330,46511403,9038159
Läntagletscher,27,1948,3323,46511403,9038159
Läntagletscher,27,1949,3318,46511403,9038159
Läntagletscher,27,1950,3296,46511403,9038159
Läntagletscher,27,1951,3292,46511403,9038159
Läntagletscher,27,1952,3292,46511403,9038159
Läntagletscher,27,1953,3228,46511403,9038159
Läntagletscher,27,1954,3218,46511403,9038159
Läntagletscher,27,1955,3215,46511403,9038159
Läntagletscher,27,1956,3207,46511403,9038159
Läntagletscher,27,1957,3151,46511403,9038159
Läntagletscher,27,1958,3143,46511403,9038159
Läntagletscher,27,1959,3135,46511403,9038159
Läntagletscher,27,1960,3135,46511403,9038159
Läntagletscher,27,1961,3083,46511403,9038159
Läntagletscher,27,1962,3065,46511403,9038159
Läntagletscher,27,1963,3055,46511403,9038159
Läntagletscher,27,1964,3038,46511403,9038159
Läntagletscher,27,1965,3038,46511403,9038159
Läntagletscher,27,1966,3038,46511403,9038159
Läntagletscher,27,1967,3014,46511403,9038159
Läntagletscher,27,1968,2966,46511403,9038159
Läntagletscher,27,1969,2959,46511403,9038159
Läntagletscher,27,1970,2935,46511403,9038159
Läntagletscher,27,1971,2928,46511403,9038159
Läntagletscher,27,1972,2926,46511403,9038159
Läntagletscher,27,1973,2926,46511403,9038159
Läntagletscher,27,1974,2926,46511403,9038159
Läntagletscher,27,1975,2914,46511403,9038159
Läntagletscher,27,1976,2907,46511403,9038159
Läntagletscher,27,1977,2895,46511403,9038159
Läntagletscher,27,1978,2892,46511403,9038159
Läntagletscher,27,1979,2890,46511403,9038159
Läntagletscher,27,1980,2889,46511403,9038159
Läntagletscher,27,1981,2877,46511403,9038159
Läntagletscher,27,1982,2866,46511403,9038159
Läntagletscher,27,1983,2849,46511403,9038159
Läntagletscher,27,1984,2847,46511403,9038159
Läntagletscher,27,1985,2837,46511403,9038159
Läntagletscher,27,1986,2822,46511403,9038159
Läntagletscher,27,1987,2798,46511403,9038159
Läntagletscher,27,1988,2787,46511403,9038159
Läntagletscher,27,1989,2781,46511403,9038159
Läntagletscher,27,1990,2758,46511403,9038159
Läntagletscher,27,1991,2758,46511403,9038159
Läntagletscher,27,1992,2666,46511403,9038159
Läntagletscher,27,1993,2666,46511403,9038159
Läntagletscher,27,1994,2655,46511403,9038159
Läntagletscher,27,1995,2644,46511403,9038159
Läntagletscher,27,1996,2624,46511403,9038159
Läntagletscher,27,1997,2602,46511403,9038159
Läntagletscher,27,1998,2584,46511403,9038159
Läntagletscher,27,1999,2528,46511403,9038159
Läntagletscher,27,2000,2511,46511403,9038159
Läntagletscher,27,2001,2486,46511403,9038159
Läntagletscher,27,2002,2467,46511403,9038159
Läntagletscher,27,2003,2457,46511403,9038159
Läntagletscher,27,2004,2420,46511403,9038159
Läntagletscher,27,2005,2399,46511403,9038159
Läntagletscher,27,2006,2370,46511403,9038159
Läntagletscher,27,2007,2334,46511403,9038159
Läntagletscher,27,2008,2324,46511403,9038159
Läntagletscher,27,2009,2311,46511403,9038159
Läntagletscher,27,2010,2296,46511403,9038159
Läntagletscher,27,2011,2263,46511403,9038159
Läntagletscher,27,2012,2229,46511403,9038159
Läntagletscher,27,2013,2201,46511403,9038159
Läntagletscher,27,2014,2167,46511403,9038159
Läntagletscher,27,2015,2167,46511403,9038159
Läntagletscher,27,2016,1380,46511403,9038159
Läntagletscher,27,2017,1358,46511403,9038159
Läntagletscher,27,2018,1317,46511403,9038159
Läntagletscher,27,2019,1276,46511403,9038159
Läntagletscher,27,2020,1235,46511403,9038159
Läntagletscher,27,2021,1193,46511403,9038159
Läntagletscher,27,2022,1152,46511403,9038159
Läntagletscher,27,2023,1111,46511403,9038159
Läntagletscher,27,2024,1070,46511403,9038159
Läntagletscher,27,2025,1029,46511403,9038159
Läntagletscher,27,2026,988,46511403,9038159
Läntagletscher,27,2027,946,46511403,9038159
Läntagletscher,27,2028,905,46511403,9038159
Läntagletscher,27,2029,864,46511403,9038159
Läntagletscher,27,2030,823,46511403,9038159
Läntagletscher,27,2031,782,46511403,9038159
Läntagletscher,27,2032,741,46511403,9038159
Läntagletscher,27,2033,700,46511403,9038159
Läntagletscher,27,2034,658,46511403,9038159
Läntagletscher,27,2035,617,46511403,9038159
Läntagletscher,27,2036,576,46511403,9038159
Läntagletscher,27,2037,535,46511403,9038159
Läntagletscher,27,2038,494,46511403,9038159
Läntagletscher,27,2039,453,46511403,9038159
Läntagletscher,27,2040,412,46511403,9038159
Läntagletscher,27,2041,370,46511403,9038159
Läntagletscher,27,2042,329,46511403,9038159
Läntagletscher,27,2043,288,46511403,9038159
Läntagletscher,27,2044,247,46511403,9038159
Läntagletscher,27,2045,206,46511403,9038159
Läntagletscher,27,2046,165,46511403,9038159
Läntagletscher,27,2047,123,46511403,9038159
Läntagletscher,27,2048,82,46511403,9038159
Läntagletscher,27,2049,41,46511403,9038159
Läntagletscher,27,2050,0,46511403,9038159
Läntagletscher,27,2051,0,46511403,9038159
Läntagletscher,27,2052,0,46511403,9038159
Läntagletscher,27,2053,0,46511403,9038159
Läntagletscher,27,2054,0,46511403,9038159
Läntagletscher,27,2055,0,46511403,9038159
Läntagletscher,27,2056,0,46511403,9038159
Läntagletscher,27,2057,0,46511403,9038159
Läntagletscher,27,2058,0,46511403,9038159
Läntagletscher,27,2059,0,46511403,9038159
Läntagletscher,27,2060,0,46511403,9038159
Läntagletscher,27,2061,0,46511403,9038159
Läntagletscher,27,2062,0,46511403,9038159
Läntagletscher,27,2063,0,46511403,9038159
Läntagletscher,27,2064,0,46511403,9038159
Läntagletscher,27,2065,0,46511403,9038159
Läntagletscher,27,2066,0,46511403,9038159
Läntagletscher,27,2067,0,46511403,9038159
Läntagletscher,27,2068,0,46511403,9038159
Läntagletscher,27,2069,0,46511403,9038159
Läntagletscher,27,2070,0,46511403,9038159
Läntagletscher,27,2071,0,46511403,9038159
Läntagletscher,27,2072,0,46511403,9038159
Läntagletscher,27,2073,0,46511403,9038159
Läntagletscher,27,2074,0,46511403,9038159
Läntagletscher,27,2075,0,46511403,9038159
Läntagletscher,27,2076,0,46511403,9038159
Läntagletscher,27,2077,0,46511403,9038159
Läntagletscher,27,2078,0,46511403,9038159
Läntagletscher,27,2079,0,46511403,9038159
Läntagletscher,27,2080,0,46511403,9038159
Läntagletscher,27,2081,0,46511403,9038159
Läntagletscher,27,2082,0,46511403,9038159
Läntagletscher,27,2083,0,46511403,9038159
Läntagletscher,27,2084,0,46511403,9038159
Läntagletscher,27,2085,0,46511403,9038159
Läntagletscher,27,2086,0,46511403,9038159
Läntagletscher,27,2087,0,46511403,9038159
Läntagletscher,27,2088,0,46511403,9038159
Läntagletscher,27,2089,0,46511403,9038159
Läntagletscher,27,2090,0,46511403,9038159
Oberer Grindelwaldgletscher,16,1900,6761,46616275,8099309
Oberer Grindelwaldgletscher,16,1901,6755,46616275,8099309
Oberer Grindelwaldgletscher,16,1902,6755,46616275,8099309
Oberer Grindelwaldgletscher,16,1903,6773,46616275,8099309
Oberer Grindelwaldgletscher,16,1904,6761,46616275,8099309
Oberer Grindelwaldgletscher,16,1905,6729,46616275,8099309
Oberer Grindelwaldgletscher,16,1906,6716,46616275,8099309
Oberer Grindelwaldgletscher,16,1907,6673,46616275,8099309
Oberer Grindelwaldgletscher,16,1908,6639,46616275,8099309
Oberer Grindelwaldgletscher,16,1909,6623,46616275,8099309
Oberer Grindelwaldgletscher,16,1910,6612,46616275,8099309
Oberer Grindelwaldgletscher,16,1911,6612,46616275,8099309
Oberer Grindelwaldgletscher,16,1912,6632,46616275,8099309
Oberer Grindelwaldgletscher,16,1913,6649,46616275,8099309
Oberer Grindelwaldgletscher,16,1914,6687,46616275,8099309
Oberer Grindelwaldgletscher,16,1915,6687,46616275,8099309
Oberer Grindelwaldgletscher,16,1916,6749,46616275,8099309
Oberer Grindelwaldgletscher,16,1917,6779,46616275,8099309
Oberer Grindelwaldgletscher,16,1918,6842,46616275,8099309
Oberer Grindelwaldgletscher,16,1919,6862,46616275,8099309
Oberer Grindelwaldgletscher,16,1920,6907,46616275,8099309
Oberer Grindelwaldgletscher,16,1921,6920,46616275,8099309
Oberer Grindelwaldgletscher,16,1922,6925,46616275,8099309
Oberer Grindelwaldgletscher,16,1923,6927,46616275,8099309
Oberer Grindelwaldgletscher,16,1924,6925,46616275,8099309
Oberer Grindelwaldgletscher,16,1925,6910,46616275,8099309
Oberer Grindelwaldgletscher,16,1926,6900,46616275,8099309
Oberer Grindelwaldgletscher,16,1927,6894,46616275,8099309
Oberer Grindelwaldgletscher,16,1928,6884,46616275,8099309
Oberer Grindelwaldgletscher,16,1929,6874,46616275,8099309
Oberer Grindelwaldgletscher,16,1930,6833,46616275,8099309
Oberer Grindelwaldgletscher,16,1931,6814,46616275,8099309
Oberer Grindelwaldgletscher,16,1932,6785,46616275,8099309
Oberer Grindelwaldgletscher,16,1933,6773,46616275,8099309
Oberer Grindelwaldgletscher,16,1934,6773,46616275,8099309
Oberer Grindelwaldgletscher,16,1935,6705,46616275,8099309
Oberer Grindelwaldgletscher,16,1936,6691,46616275,8099309
Oberer Grindelwaldgletscher,16,1937,6674,46616275,8099309
Oberer Grindelwaldgletscher,16,1938,6644,46616275,8099309
Oberer Grindelwaldgletscher,16,1939,6644,46616275,8099309
Oberer Grindelwaldgletscher,16,1940,6644,46616275,8099309
Oberer Grindelwaldgletscher,16,1941,6644,46616275,8099309
Oberer Grindelwaldgletscher,16,1942,6606,46616275,8099309
Oberer Grindelwaldgletscher,16,1943,6602,46616275,8099309
Oberer Grindelwaldgletscher,16,1944,6602,46616275,8099309
Oberer Grindelwaldgletscher,16,1945,6578,46616275,8099309
Oberer Grindelwaldgletscher,16,1946,6572,46616275,8099309
Oberer Grindelwaldgletscher,16,1947,6549,46616275,8099309
Oberer Grindelwaldgletscher,16,1948,6543,46616275,8099309
Oberer Grindelwaldgletscher,16,1949,6543,46616275,8099309
Oberer Grindelwaldgletscher,16,1950,6492,46616275,8099309
Oberer Grindelwaldgletscher,16,1951,6492,46616275,8099309
Oberer Grindelwaldgletscher,16,1952,6492,46616275,8099309
Oberer Grindelwaldgletscher,16,1953,6425,46616275,8099309
Oberer Grindelwaldgletscher,16,1954,6414,46616275,8099309
Oberer Grindelwaldgletscher,16,1955,6414,46616275,8099309
Oberer Grindelwaldgletscher,16,1956,6414,46616275,8099309
Oberer Grindelwaldgletscher,16,1957,6414,46616275,8099309
Oberer Grindelwaldgletscher,16,1958,6414,46616275,8099309
Oberer Grindelwaldgletscher,16,1959,6272,46616275,8099309
Oberer Grindelwaldgletscher,16,1960,6281,46616275,8099309
Oberer Grindelwaldgletscher,16,1961,6297,46616275,8099309
Oberer Grindelwaldgletscher,16,1962,6293,46616275,8099309
Oberer Grindelwaldgletscher,16,1963,6304,46616275,8099309
Oberer Grindelwaldgletscher,16,1964,6308,46616275,8099309
Oberer Grindelwaldgletscher,16,1965,6318,46616275,8099309
Oberer Grindelwaldgletscher,16,1966,6333,46616275,8099309
Oberer Grindelwaldgletscher,16,1967,6363,46616275,8099309
Oberer Grindelwaldgletscher,16,1968,6393,46616275,8099309
Oberer Grindelwaldgletscher,16,1969,6418,46616275,8099309
Oberer Grindelwaldgletscher,16,1970,6458,46616275,8099309
Oberer Grindelwaldgletscher,16,1971,6508,46616275,8099309
Oberer Grindelwaldgletscher,16,1972,6576,46616275,8099309
Oberer Grindelwaldgletscher,16,1973,6616,46616275,8099309
Oberer Grindelwaldgletscher,16,1974,6651,46616275,8099309
Oberer Grindelwaldgletscher,16,1975,6668,46616275,8099309
Oberer Grindelwaldgletscher,16,1976,6668,46616275,8099309
Oberer Grindelwaldgletscher,16,1977,6680,46616275,8099309
Oberer Grindelwaldgletscher,16,1978,6686,46616275,8099309
Oberer Grindelwaldgletscher,16,1979,6693,46616275,8099309
Oberer Grindelwaldgletscher,16,1980,6700,46616275,8099309
Oberer Grindelwaldgletscher,16,1981,6722,46616275,8099309
Oberer Grindelwaldgletscher,16,1982,6787,46616275,8099309
Oberer Grindelwaldgletscher,16,1983,6823,46616275,8099309
Oberer Grindelwaldgletscher,16,1984,6823,46616275,8099309
Oberer Grindelwaldgletscher,16,1985,6848,46616275,8099309
Oberer Grindelwaldgletscher,16,1986,6833,46616275,8099309
Oberer Grindelwaldgletscher,16,1987,6849,46616275,8099309
Oberer Grindelwaldgletscher,16,1988,6847,46616275,8099309
Oberer Grindelwaldgletscher,16,1989,6827,46616275,8099309
Oberer Grindelwaldgletscher,16,1990,6818,46616275,8099309
Oberer Grindelwaldgletscher,16,1991,6765,46616275,8099309
Oberer Grindelwaldgletscher,16,1992,6715,46616275,8099309
Oberer Grindelwaldgletscher,16,1993,6655,46616275,8099309
Oberer Grindelwaldgletscher,16,1994,6593,46616275,8099309
Oberer Grindelwaldgletscher,16,1995,6586,46616275,8099309
Oberer Grindelwaldgletscher,16,1996,6516,46616275,8099309
Oberer Grindelwaldgletscher,16,1997,6506,46616275,8099309
Oberer Grindelwaldgletscher,16,1998,6491,46616275,8099309
Oberer Grindelwaldgletscher,16,1999,6466,46616275,8099309
Oberer Grindelwaldgletscher,16,2000,6466,46616275,8099309
Oberer Grindelwaldgletscher,16,2001,6466,46616275,8099309
Oberer Grindelwaldgletscher,16,2002,6466,46616275,8099309
Oberer Grindelwaldgletscher,16,2003,6466,46616275,8099309
Oberer Grindelwaldgletscher,16,2004,6466,46616275,8099309
Oberer Grindelwaldgletscher,16,2005,6466,46616275,8099309
Oberer Grindelwaldgletscher,16,2006,6466,46616275,8099309
Oberer Grindelwaldgletscher,16,2007,6466,46616275,8099309
Oberer Grindelwaldgletscher,16,2008,6466,46616275,8099309
Oberer Grindelwaldgletscher,16,2009,6466,46616275,8099309
Oberer Grindelwaldgletscher,16,2010,6466,46616275,8099309
Oberer Grindelwaldgletscher,16,2011,6466,46616275,8099309
Oberer Grindelwaldgletscher,16,2012,5941,46616275,8099309
Oberer Grindelwaldgletscher,16,2013,5941,46616275,8099309
Oberer Grindelwaldgletscher,16,2014,5929,46616275,8099309
Oberer Grindelwaldgletscher,16,2015,5931,46616275,8099309
Oberer Grindelwaldgletscher,16,2016,5889,46616275,8099309
Oberer Grindelwaldgletscher,16,2017,5889,46616275,8099309
Oberer Grindelwaldgletscher,16,2018,5778,46616275,8099309
Oberer Grindelwaldgletscher,16,2019,5667,46616275,8099309
Oberer Grindelwaldgletscher,16,2020,5556,46616275,8099309
Oberer Grindelwaldgletscher,16,2021,5445,46616275,8099309
Oberer Grindelwaldgletscher,16,2022,5333,46616275,8099309
Oberer Grindelwaldgletscher,16,2023,5222,46616275,8099309
Oberer Grindelwaldgletscher,16,2024,5111,46616275,8099309
Oberer Grindelwaldgletscher,16,2025,5000,46616275,8099309
Oberer Grindelwaldgletscher,16,2026,4889,46616275,8099309
Oberer Grindelwaldgletscher,16,2027,4778,46616275,8099309
Oberer Grindelwaldgletscher,16,2028,4667,46616275,8099309
Oberer Grindelwaldgletscher,16,2029,4556,46616275,8099309
Oberer Grindelwaldgletscher,16,2030,4445,46616275,8099309
Oberer Grindelwaldgletscher,16,2031,4333,46616275,8099309
Oberer Grindelwaldgletscher,16,2032,4222,46616275,8099309
Oberer Grindelwaldgletscher,16,2033,4111,46616275,8099309
Oberer Grindelwaldgletscher,16,2034,4000,46616275,8099309
Oberer Grindelwaldgletscher,16,2035,3889,46616275,8099309
Oberer Grindelwaldgletscher,16,2036,3778,46616275,8099309
Oberer Grindelwaldgletscher,16,2037,3667,46616275,8099309
Oberer Grindelwaldgletscher,16,2038,3556,46616275,8099309
Oberer Grindelwaldgletscher,16,2039,3445,46616275,8099309
Oberer Grindelwaldgletscher,16,2040,3333,46616275,8099309
Oberer Grindelwaldgletscher,16,2041,3222,46616275,8099309
Oberer Grindelwaldgletscher,16,2042,3111,46616275,8099309
Oberer Grindelwaldgletscher,16,2043,3000,46616275,8099309
Oberer Grindelwaldgletscher,16,2044,2889,46616275,8099309
Oberer Grindelwaldgletscher,16,2045,2778,46616275,8099309
Oberer Grindelwaldgletscher,16,2046,2667,46616275,8099309
Oberer Grindelwaldgletscher,16,2047,2556,46616275,8099309
Oberer Grindelwaldgletscher,16,2048,2444,46616275,8099309
Oberer Grindelwaldgletscher,16,2049,2333,46616275,8099309
Oberer Grindelwaldgletscher,16,2050,2222,46616275,8099309
Oberer Grindelwaldgletscher,16,2051,2111,46616275,8099309
Oberer Grindelwaldgletscher,16,2052,2000,46616275,8099309
Oberer Grindelwaldgletscher,16,2053,1889,46616275,8099309
Oberer Grindelwaldgletscher,16,2054,1778,46616275,8099309
Oberer Grindelwaldgletscher,16,2055,1667,46616275,8099309
Oberer Grindelwaldgletscher,16,2056,1556,46616275,8099309
Oberer Grindelwaldgletscher,16,2057,1444,46616275,8099309
Oberer Grindelwaldgletscher,16,2058,1333,46616275,8099309
Oberer Grindelwaldgletscher,16,2059,1222,46616275,8099309
Oberer Grindelwaldgletscher,16,2060,1111,46616275,8099309
Oberer Grindelwaldgletscher,16,2061,1000,46616275,8099309
Oberer Grindelwaldgletscher,16,2062,889,46616275,8099309
Oberer Grindelwaldgletscher,16,2063,778,46616275,8099309
Oberer Grindelwaldgletscher,16,2064,667,46616275,8099309
